"AOU","mindist","maxdist","nint","nind","npos","nneg","nL","nU","L","U"
4470,250,500,1348,10,1338,0,762,571,44.4752964426877,-26.3162055335968
4480,250,500,147,4,143,0,64,78,4.56126482213439,-5.1798418972332
4520,250,500,8865,0,8865,0,5730,3041,198.302371541502,-62.7440711462451
4530,250,500,1,0,1,0,1,0,0.00691699604743085,0
4540,250,500,892,17,875,0,469,403,38.1620553359684,-23.0711462450593
4560,250,500,13063,0,13063,0,8167,4737,281.300395256917,-89.00790513834
4570,250,500,201,9,192,0,106,85,7.31126482213439,-5.70849802371542
4580,250,500,19,1,18,0,8,10,0.602766798418972,-0.803359683794467
4590,250,500,86,5,81,0,43,37,4.2796442687747,-3.21541501976285
4610,250,500,13913,0,13913,0,10138,3641,380.426877470356,-64.8458498023716
4620,250,500,942,17,925,0,425,499,30.9545454545455,-37.705533596838
4630,250,500,0,0,0,0,0,0,0,0
4640,250,500,36,1,35,0,26,9,1.33102766798419,-0.703557312252964
4641,250,500,120,1,119,0,26,93,1.51482213438735,-7.01086956521739
4650,250,500,2471,0,2471,0,1932,528,88.3725296442688,-9.75889328063242
4660,250,500,983,0,983,0,562,411,14.3270750988142,-24.4318181818182
4661,250,500,1243,0,1243,0,541,681,9.04347826086956,-15.0197628458498
4670,250,500,1862,0,1862,0,898,939,15.0918972332016,-17.2302371541502
4680,250,500,167,3,164,0,53,110,3.32411067193676,-9.30533596837945
4690,250,500,158,2,156,0,100,56,9.17885375494071,-3.54051383399209
4691,250,500,12,0,12,0,7,5,0.404150197628458,-0.297430830039526
4710,250,500,0,0,0,0,0,0,0,0
4740,250,500,4620,31,4589,0,3202,1352,127.71442687747,-46.2450592885376
4750,250,500,1029,9,1020,0,614,403,36.7697628458498,-21.8359683794466
4760,250,500,9,1,8,0,5,3,0.376482213438735,-0.364624505928854
4770,250,500,31322,0,31322,0,21151,9832,735.626482213439,-194.889328063241
4780,250,500,588,32,556,0,228,327,19.4604743083004,-24.8270750988142
4812,250,500,126,16,110,0,31,79,2.47529644268775,-8.56719367588933
4813,250,500,49,0,49,0,18,31,0.781620553359684,-1.52569169960474
4840,250,500,58,0,58,0,52,6,3.68280632411067,-0.0513833992094864
4860,250,500,1997,55,1942,0,955,976,54.4337944664032,-55.4812252964427
4870,250,500,85,0,85,0,53,31,3.43675889328063,-1.35671936758893
4880,250,500,34479,10,34469,0,23168,10932,805.292490118577,-246.704545454546
4881,250,500,0,0,0,0,0,0,0,0
4890,250,500,2,0,2,0,0,2,0,-0.0780632411067194
4900,250,500,346,0,346,0,281,62,14.8389328063241,-1.71640316205534
4910,250,500,5,0,5,0,5,0,0.544466403162055,0
4920,250,500,49,0,49,0,34,15,2.19861660079051,-0.66403162055336
4930,250,500,28097,26,28071,0,19057,8730,683.046442687747,-205.749011857708
4940,250,500,4057,0,4057,0,2063,1920,41.8656126482213,-36.0513833992095
4950,250,500,22074,41,22033,0,14799,7010,511.393280632411,-194.287549407115
4960,250,500,0,0,0,0,0,0,0,0
4970,250,500,248,0,248,0,65,182,3.09881422924901,-5.76877470355731
4980,250,500,32689,48,32641,0,21368,10935,734.887351778656,-264.849802371542
5000,250,500,1,0,1,0,1,0,0.0207509881422924,0
5010,250,500,13469,5,13464,0,10195,3128,332.735177865613,-59.5405138339921
